"","se_a00002_002","se_a00002_003","pct_se_a01001_005","pct_se_a01001_008","pct_se_a01001_009","pct_se_a01001_013","pct_se_a03001_006","pct_se_a03001_007","pct_se_a03001_008","pct_se_a10008_005","pct_se_a10002b_003","pct_se_a10002b_004","pct_se_a10002b_005","pct_se_a10002b_006","pct_se_a10002b_007","pct_se_a10002b_008","pct_se_a12001_004","pct_se_a12001_008","pct_se_a09005_010","pct_se_a09005_004","pct_se_a09005_005","pct_se_a09005_007","pct_se_a09001_005","pct_se_a09001_006","pct_se_a09001_008","pct_se_a09001_009","se_t006_001","se_t009_001","se_t012_001","se_t012_002","se_t012_003","min_dist","mar_precipitation_inch","may_precipitation_inch","jul_precipitation_inch","aug_precipitation_inch","sep_precipitation_inch","nov_precipitation_inch","ep_unemp","ep_groupq","all_icu","case_ind1","met2","met1_1","contained","omicron_quartile","com_lev_ind"
"2205",7.094697,1286.453899,3.65,10.29,10.07,2.95,0,0.66,5.54,4.33,39.69,15.93,7.33,1.47,3.03,1.37,28.72,3.2,7.96,0.25,0.45,0.98,4.81,6.24,2.31,1.07,8.901613743,11.6,8.55087024,50.41676053,34.8,62516.2566011205,2.09,13.43,1.01,4.54,1.33,0.66,4.5,9.4,0,0,0,41.2857564140372,0,1,0
"2206",16.87622,1242.398961,4.17,13.59,11.97,1.53,0.02,3.37,4.67,3.87,23.08,19.06,16.2,6.4,1.72,1.62,27.6,0.7,9.37,0,0,0.47,12.38,5.88,1.33,2.34,10.50348859,9.8,7.961414412,83.14326976,29.8,81202.5214905068,2.05,10.82,0.7,4.17,0.8,0.82,5.2,5.2,6,0,0,2.09481554101754,0,1,0
"2207",5.209965,3067.966647,3.44,10.3,11.24,2.77,0.28,1.88,1.77,3.51,21.91,16.95,9.63,2.6,3.08,1.83,34.43,0.83,12.26,0.17,0.96,1.52,8.29,3.52,1.32,2.57,4.026423404,12.5,19.06237043,73.1746622,30.9,99470.4218722164,1.9,2.57,0.14,0.51,1.52,0.75,8.3,3.6,2,117.836765070702,0,76.9674812391765,0,0,0
"2208",132.9716,675.181729,3.12,9.98,10.19,1.98,0.26,1.3,4.06,3.53,33.81,15.4,9.43,4.55,1.98,0.24,27.88,6.39,7.99,0.39,8.03,0.61,17.03,7.11,2.8,1.35,3.053626181,5.5,7.075131207,90.25578705,24.9,33196.7588946904,2.43,2.52,0.76,0.17,4,1.75,6.2,6.4,12,81.6738847753431,0.0490049751243781,3.65550519081737,0,0,0
"2209",216.9202,1870.678357,4.05,12.96,13.83,1.99,0.29,2,3.79,4.58,30.61,14.3,10.52,5.2,1.96,0.99,35.19,1.36,9.15,0.2,0.7,0.82,18.87,18.29,6.42,2,3.04751307,8.5,2.972931994,91.25593098,28.5,48596.2339850551,3.25,2.91,0.61,0.98,5.53,2.6,4.7,0.8,54,86.5641447486412,0.0644004413928396,175.414116849722,0,0,0
"2210",46.56442,828.1430308,3.45,11.75,11.97,2.07,0.33,1.49,4.63,4.24,26.79,13.97,9.42,3.46,2.72,1.33,41.85,1.12,10.21,0.09,1.94,1.28,15.68,8.54,1.97,3.34,4.201244813,8,6.092182943,93.44474743,29.6,98945.0829404994,2.88,2.35,1.39,1.07,5.85,3.3,6,2.1,4,72.096260938743,0.0644004413928396,175.414116849722,0,0,0
"2211",77.26773,658.1143079,4.45,12.4,14.23,2.03,0.22,0.64,3.7,5.07,27.13,14.53,10.82,5.62,2.43,1.61,38.23,0.39,11.65,0.03,0.34,0.8,7.44,13.85,11.84,2.83,3.507713522,12,3.861158036,77.91736743,30.6,58739.7712019068,1.89,2.08,0.79,0.84,4.56,2,7,0.8,0,112.69435000191,0.0644004413928396,175.414116849722,0,0,0
"2212",39.66576,1596.036331,3.29,10.25,12.16,2.82,0.09,2.25,5.06,4.77,27.75,14.83,11.22,3.27,1.02,2.22,40.72,0.77,10.1,0.08,0.34,1.06,13.35,9.66,1.67,2.53,4.011007338,13,5.006250384,76.96810114,38.6,25728.1053572271,3.94,3.61,0.52,0.82,5.24,3.12,7.7,1.7,12,127.157411571324,0.0489977728285078,9.89091731193127,0,0,0
"2213",7.498417,2978.895433,3.75,11.04,11.98,1.88,0.45,1.78,3.44,4.23,28.34,9.25,12.39,6.51,4.86,3.8,37.93,0.56,13.66,0.13,0.37,0.13,13.33,9.22,3.47,3.8,4.212812161,18,8.039679537,75.29793117,32.9,88583.628542066,1.2,2.39,0.22,1.37,1.86,0.58,8.5,0.6,0,147.516800524504,0.157728706624606,0,0,0,0
"2214",13.8217,1628.381438,2.46,9.21,11.22,4.37,0.09,0.59,5.67,3.58,30.6,18.65,7.82,1.68,0.86,0.48,38.39,1.37,7.84,0,0.38,0.86,13.57,10.01,2.19,0.52,4.787234043,11.8,5.092216961,91.92452155,34.2,43393.8692686945,5.78,3.84,0.2,0.81,5.44,3.29,8,1.2,0,47.9825517993457,0.0489977728285078,9.89091731193127,0,0,0
"2215",59.86216,3017.599056,3.6,13.14,12.74,2,0.06,1.29,2.9,4.73,32.6,15.68,11.71,5,1.57,0.57,36.98,1.5,9.33,0.2,1.7,0.65,15.34,10.72,1.04,1.37,3.648257643,8.4,5.254567674,90.39959932,22.9,21394.8254886264,1.64,2.1,0.27,0.98,2.49,0.88,5.2,0.7,36,219.02757825304,0.157728706624606,0,0,0,0
"2216",21.51123,5035.647708,3.5,10.3,12.15,2.87,0.08,0.65,3.98,3.9,27.94,15.64,9.87,5.24,2.55,1.81,39.5,0.58,10.28,0.25,0.41,0.58,17.09,8.7,2.09,1.71,3.519129748,14.1,11.05491852,65.34314135,31.4,51743.2255012737,3.03,2.45,0.17,1.2,4.68,2.34,8.1,1.7,32,135.159488196071,0.0748308525033829,38.0148176906403,0,0,0
"2217",1.582939,1204.721418,3.2,9.65,13.74,3.57,0.68,1.21,0.37,3.18,15.76,23.15,11.25,1.61,3.54,1.61,38.88,0,2.8,0,0,0.84,6.72,6.3,1.26,2.94,5.039787798,16.6,16.53807959,82.14858365,35.8,77210.5291485967,0.74,1.08,0.24,0.52,0.66,0.19,9.3,1.2,0,52.3012552301255,0.106007067137809,0,0,0,0
"2218",1.586425,4527.791567,3.45,9.93,11.1,3.4,0.08,0.53,2.59,1.7,28.97,5.63,9.42,5.42,4.3,1.94,36.62,0.56,7.99,0,0.24,0.44,11.75,4.7,4.53,1.07,5.623100304,8.6,17.63867692,62.13566152,26.9,96760.4644501912,1.86,2.91,0.23,0.72,1.96,0.67,7.5,2.6,0,430.615363244895,0,0,0,0,0
"2219",0.7132117,10134.43816,3.97,11.55,11.77,1.8,0.06,0.95,5.94,4.05,33.37,13.25,15.78,2.89,0.48,0,39.79,0.8,8.52,0,1.12,1.09,6.38,6.62,3.43,1.72,4.847277556,11.9,15.22290592,70.99164646,31,173770.583874397,1.38,2.39,0.26,0.35,1.32,0.46,13.1,2.5,2,54.1052346814554,0.157728706624606,0,0,0,0
"2220",44.30473,522.0886707,4.61,13.06,13.8,1.88,0.02,6.62,4.02,5.66,24.34,15.06,5.76,10.69,2.86,1.93,28.25,1.47,11.65,1.17,0.78,1.31,11.6,6.23,2.96,1.73,5.863412981,5.3,1.581781795,80.17094782,25.9,92427.5143244772,2.1,1.42,0.36,0.91,3.27,2.21,4.2,4.3,4,132.58061756907,0.106007067137809,0,0,0,0
"2221",76.98431,2783.255373,3.49,11.47,11.92,2.83,0.35,1.45,3.83,4.64,29.18,15.83,10.19,5.1,1.95,1.53,35.96,1.27,9.58,0.3,1.49,0.55,18.46,9.19,1.59,1.21,4.371060266,10.3,7.363194732,82.58811256,24.4,16412.3781331817,2.38,2.41,0.01,1.16,3.23,1.41,6.5,1.7,50,90.973278296763,0.0684984025559105,27.7540563620837,0,0,0
"2222",12.98536,1782.238151,3.87,11.04,12.9,2.09,0.08,6.85,3.65,6.94,30.03,15.64,15.85,5.37,1.29,3.62,38,0.56,14.15,0.18,0.01,0.93,13.38,11.82,5.07,1.64,6.486101212,19.3,8.579582385,75.56169429,42.6,21772.5189519742,1.15,1.71,0.21,0.81,2,0.65,10,4.3,0,259.550652932111,0.157728706624606,0,0,0,0
"2223",52.16551,1638.649754,3.55,10.53,11.94,2.54,0.07,1.82,3.46,5.13,30.26,17.97,8.28,4.11,2.05,1.56,42.13,0.39,7.96,0.08,1.33,1.29,12.98,9.42,2.13,1.79,4.07226505,11.7,8.636381353,81.89039208,31.1,76054.0918734588,2.94,2.73,0.03,1.39,3.46,2.76,8.2,1.4,12,113.159669436602,0.0684984025559105,27.7540563620837,0,0,0
"2224",11.15814,5942.745508,3.56,10.79,12.08,2.41,0.1,1.7,4.5,4.67,28.01,16.04,11.22,5.88,2.43,1.25,37.9,0.77,9.34,0.07,0.82,0.73,13.39,6.44,1.55,0.66,5.138907897,12.4,14.36932852,80.61012353,33,32439.6119699029,2.18,2.26,0.04,0.73,2.54,1.06,8.7,1.6,0,200.767900583253,0.167460317460317,1.16084695393759,0,0,0
"2225",0.9636793,8138.599932,2.79,10.24,12.55,2.59,0,0.94,3.81,4.06,30.88,12.95,13.11,6.16,1.03,0.16,35.99,0.2,8.12,0.26,0.56,1.15,4.52,3.7,1.7,3.04,5.006418485,15.2,22.81224613,76.010133,34.1,119073.735515142,1.79,2.21,0.09,0.33,1.56,0.46,6,7.7,0,241.453806074469,0.167460317460317,1.16084695393759,1,0,0
"2226",80.95544,4556.605637,3.33,11.8,11.62,2.29,0.25,2.61,5.33,4.72,30.46,14.35,11.21,4.38,1.69,1.07,38.34,1.86,10.52,0.19,3.46,0.9,21.42,9.95,2.6,1.71,4.020169925,8.7,6.343664084,88.51740756,27.2,42110.6045175089,3.24,2.79,0.3,0.82,5.72,2.33,7.1,2.1,67,72.2386387727807,0.0748308525033829,38.0148176906403,0,0,0
"2227",48.83826,980.3993408,2.82,9.66,11.99,2.64,0.23,2.14,4.81,4.05,32.48,15.21,8.19,4.28,1.56,0.44,38.97,1.31,13.37,0.11,0.56,0.8,16.08,8.38,2.88,1.95,5.564033337,12,6.472095313,92.50771169,36,79866.4702212815,3.83,3.23,1.44,0.29,5.54,2.93,6,1.2,0,120.091269364717,0,0,0,0,0
"2228",53.72237,2287.129028,4.06,11.91,12.48,2.32,0.08,2.76,4.31,5.32,31.03,15.24,10.54,5.79,3.15,0.84,40.37,0.7,11.31,0.27,1.03,0.91,19.92,13.26,3.34,2.13,3.500017208,10.6,8.61180005,76.56678552,36.2,51606.1289430624,3.73,2.71,0.36,0.68,6.08,2.13,7.9,1.1,11,147.207300248942,0.0490049751243781,3.65550519081737,0,0,0
"2229",3.077659,9887.710738,4.08,12,11.47,2.44,0.07,4.3,3.01,6.74,23.85,12.18,11.14,11.74,2.45,2.21,36.75,0.51,10.66,0.2,1.05,0.79,13.07,8.21,3.83,2.29,4.672897196,8.8,7.034798707,67.35860505,36.2,156933.87078778,1.03,3.06,0.1,0.35,1.31,0.47,7.7,12.2,8,91.5900690196592,0,11.419957517758,0,0,0
"2230",284.234,1180.551842,4.17,12.59,12.07,1.86,0.9,7.02,6.73,5.55,25.96,15.51,13.92,7.45,4.16,1.97,34.78,0.76,12.37,0.23,0.58,1.07,21.1,12.27,5.22,1.76,4.117475672,9.8,5.317559875,79.44915725,34,38149.1774502395,3.02,2.65,0.67,0.65,4.75,1.82,6.1,3,68,102.064873008297,0.0939211006598343,2.37226789779302,0,0,0
"2231",5.52319,2030.529253,4.9,11.93,11.78,2.02,0.25,5.63,3.19,4.7,22.18,21.43,14.76,7.58,7.42,2.39,31.86,0.11,15.49,0.06,0.06,0.64,15.17,12.25,4.23,2.15,5.736137667,16.1,14.5349604,55.24926161,34.6,69409.8761922006,1.23,1.75,0.19,0.49,0.93,0.48,4.5,0.5,0,189.606136344049,0.10125,4.72651218849331,0,0,0
"2232",1852.555,431.1057503,3,16.29,13.07,1.58,0.62,2.49,5.48,3.93,31.25,11.36,8.08,4.09,1.63,1.29,29.46,1.93,8.96,0.35,5.24,0.7,23.89,18.09,4.85,2,2.929940308,8,2.675707899,97.4595218,23.6,20306.2910752305,2.42,2.2,0.65,0.99,5.07,2.33,5.6,2.3,165,73.0757638201155,0.0644004413928396,175.414116849722,0,0,0
"2233",109.8993,740.9236244,4.11,11.43,11.49,2.48,0.46,2.82,3.83,4.9,31.39,19.47,10.68,5.4,2.64,1.62,36.27,1.26,10.4,0.27,0.53,0.69,20.53,13.6,4.32,2.29,4.199738772,11.7,10.09486609,76.55928809,34.4,45798.4077963989,2.66,2.17,0.97,0.21,4.31,1.88,7.5,2.1,0,115.002613695766,0.0939211006598343,2.37226789779302,0,0,0
"2234",1.948727,823.6144785,3.8,12.52,13.21,1.56,0.87,0,2.06,7.47,31.15,10,11.92,4.62,2.31,0,38.93,0.65,10.67,0,0.58,1.9,17.54,8.77,6.14,2.49,3.746397695,5.6,30.95838866,56.99716714,28.6,67172.2272801641,0.52,0.87,0.14,0.86,0.82,0.32,3.9,0.7,0,56.1797752808989,0.106007067137809,0,0,0,0
"2235",23.65451,1102.369179,3.07,10.2,12.04,3.12,0.46,1.75,3.56,4.88,27.75,11.72,14.86,7.09,0.72,4.13,37.77,0.64,9.7,0.29,1.09,0.65,11.26,8.63,3.6,1.88,5.84326754,6.8,3.724582294,86.56237624,32.9,85976.4957998513,3.79,3.19,1.31,1.34,6.87,3.32,4.8,2.8,4,159.047196330818,0,0,0,0,0
"2236",23.91517,3215.449029,4.27,12.49,12.09,1.95,0.18,5.13,4.17,4.24,25.72,15.53,11.37,7.22,3.81,1.99,37.42,0.54,9.88,0.1,0.36,0.72,15.43,10.19,2.08,1.2,5.299352751,13.4,11.97874336,77.30501127,35.1,56040.7780294447,1.61,2.48,0.1,0.55,1.46,0.79,7.9,6.1,3,132.135984605516,0.10125,4.72651218849331,0,0,0
"2237",12.77812,2036.919992,3.73,10.92,10.73,1.99,1.24,0.75,2.85,4.26,29.28,20.92,8.12,6.56,3.64,3.32,34.89,0.85,10.35,0.17,0.59,0.44,12.9,7.93,2.32,1.82,4.230317274,9.7,8.315103022,84.8337735,38.2,51785.6631861277,2.18,3.64,0.24,0.57,1.86,1.36,6.4,3,4,37.2647661635923,0,76.9674812391765,0,0,0
"2238",2.200962,3145.896966,2.76,9.32,11.19,3.91,0.09,0.78,2.46,4.49,29.53,16.28,4.32,4.97,3.4,0,37.7,0.9,8.77,0.17,0.81,0.68,8.67,5.62,1.76,2.88,5.671641791,10.8,10.43258918,57.16324201,30.3,44491.4834648933,1.74,3.93,0.29,0.56,1.84,1.26,4.5,1.9,0,55.4938956714761,0,76.9674812391765,0,0,0
"2239",10.86289,2381.135035,3.55,11.44,11.51,2.63,0.59,4.5,3.09,6.86,29.75,12.62,11.17,8.87,3.21,0.78,36.82,0.75,10.22,0.31,0.49,0.23,10.97,7.74,2.09,1.69,5.078255078,4.7,17.14317109,87.74441756,28.4,52380.4267729621,0.9,1.2,0.19,0.72,1.6,0.64,4.4,4.5,17,146.165954576119,0.106007067137809,0,0,0,0
"2240",803.3222,724.2685233,3.96,15.02,13.4,1.61,0.43,5.32,5.3,4.35,31.01,15.39,12.57,5.62,2.56,0.98,30.44,2.58,10.03,0.27,0.9,0.57,20.79,15.94,4.52,1.42,3.239655436,7.9,1.911468441,97.68892413,29.8,40691.1515709516,1.88,1.96,0.6,0.59,4.07,1.69,5,1.2,85,67.8200507985479,0.0644004413928396,175.414116849722,0,0,0
"2241",0.830992,1716.021418,2.1,4.77,8.77,3.16,0,0,5.05,3.33,56.82,5.11,9.09,1.14,2.84,1.14,40.98,1.18,14.16,0,0,1.48,9.94,9.51,4.02,2.11,8.780487805,18.7,37.68575249,49.75711312,26.9,118240.800686237,1.75,2.4,0.32,0.93,1.97,0.56,7.7,1.2,0,0,0.157728706624606,0,0,0,0
"2242",145.0205,715.8987671,4.06,12.68,12.52,2.04,0.26,3.87,4.08,3.86,27.17,16.89,11.24,7.04,3.01,1.04,36.24,1.16,11.53,0.45,0.89,0.48,12.38,13.6,7.28,2.59,3.621771368,11,5.558412803,79.69614791,33.5,39396.1031671386,2.34,1.95,0.76,0.36,4.09,1.66,5.4,5.2,11,147.525676937442,0.0939211006598343,2.37226789779302,0,0,0
"2243",196.6667,518.7608035,3.76,10.82,14.56,2.49,0,2.93,2.29,4.06,26.69,16.97,12,4.49,2.25,0.83,25.7,1.09,8.95,0.21,0.28,0.28,18.54,13.26,6.36,3.99,4.854368932,8.5,2.950435899,60.62303391,35.6,3595.95983334518,4.98,6.93,6.44,2.57,0.87,2.66,4.5,4.1,8,215.515149161724,0.174547511312217,380.047505938242,0,0,1
"2244",1678.581,730.1172114,3.29,11.5,12.74,2.95,0.03,0.46,2.75,3.66,27.1,11.59,5.94,2.2,0.97,0.46,25.83,2.27,8.49,0.08,0.57,0.67,21.41,18.59,5.16,1.68,2.901556137,9.4,5.693898065,91.99303878,28.1,17606.4732713996,2.31,6.5,7.21,2.92,3.18,2.53,5.3,2.9,580,211.587564604928,0.0981360005195817,362.062736597396,0,0,1
"2245",101.5511,653.1786248,3.49,11.25,14.45,3.09,0,0.08,1.06,4.73,26.96,13.69,9.01,2.74,1.69,0.21,25.18,0.57,9.39,0.11,0.03,0.88,17.42,15.35,8.5,3.79,3.434266002,12,2.555495986,78.52656619,42.3,12793.8750345123,2.18,7.38,6.58,3.51,3.53,2.54,6.3,1.1,12,412.450760794006,0.0981360005195817,362.062736597396,0,0,1
"2246",383.9213,434.7141315,3.42,11.19,13.7,3.09,0.05,0.43,2.6,4.48,26.69,14.29,7.38,3.33,1.18,0.92,31.25,0.64,8.59,0.14,0.08,0.73,21.45,14.7,5.05,1.67,2.834659751,12.8,11.80735593,84.35313917,33.2,13435.5138785553,3.24,6.84,5.91,2.38,3.06,2.97,5.1,1.8,20,330.020923692574,0.0981360005195817,362.062736597396,1,0,1
"2247",48.02024,1012.302327,3.85,11.07,14.36,3.19,0,0.24,1.14,4.89,25.6,10.14,8.27,4.78,2.21,1.31,22.04,0.42,10.07,0.01,0.43,0.92,19.57,13.87,4.63,4.1,5.238531177,11.3,2.238911337,62.2261967,30.3,20012.6678423955,2.68,6.27,6.37,3.75,1.56,1.31,4.9,1,4,300.701637153358,0.171086715184409,600.460232992953,0,0,1
"2248",486.5211,856.3699291,4.11,11.62,13.93,2.28,0.01,4.4,5.6,5.07,26.49,14.46,10.24,6.82,2.25,1.77,24.75,0.74,9.59,0.18,0.24,1.1,21.72,13.26,5.01,2.25,5.349968063,12.8,3.460005771,85.67696054,36.4,4632.77526124395,4.6,8.35,6.94,3.38,1.81,2.34,6.7,3.2,71,212.031417690021,0.0788300104931794,23.9183731157486,1,0,1
"2249",235.53,525.8013304,3.59,11.53,13.34,3,0.04,0.37,1.72,4.42,28.25,11.27,7.17,4.81,1.46,0.77,24.72,0.66,8.76,0.13,0.18,0.71,18.83,9.86,2.24,1.75,3.481772123,14.6,8.058980655,75.01199947,30.8,5249.18616521356,2.06,7.06,3.57,4.56,1.84,1.59,5,2.6,50,426.006944159437,0.171086715184409,600.460232992953,0,0,1
"2250",53.42781,1147.417381,3.75,10.37,13.84,2.84,0.01,0.38,1.5,5.61,25.85,12.3,8.33,5.04,2.14,2.86,24.34,0.4,8.77,0.19,0.27,0.68,19.42,15.35,4.03,1.53,5.594710456,13.8,3.753802605,60.29670084,37.5,19349.9499054921,1.86,6.04,4.56,4.42,1.82,2.61,4.8,1.3,42,406.146909139134,0.122605363984674,12.9305080971321,0,0,1
"2251",1036.302,604.4279927,4.09,11.7,15.27,2.39,0.02,1.17,1.93,4.04,28.74,13.76,9.47,3.24,1.39,0.65,24.59,1.84,6.79,0.05,0.16,0.43,18.52,14.69,9.15,3.65,3.314696486,8.1,4.003935187,89.17535254,26.9,13114.0915757462,3.94,7.51,7.47,2.92,1.6,2.31,4.5,1.5,90,149.935537269009,0.0379013017454272,167.308797547841,1,0,0
"2252",236.5803,788.5949001,3.88,11.86,14.81,2.71,0.02,0.21,1.6,4.51,28.17,12.85,7.23,3.06,1.15,0.53,26,1.21,7.12,0.09,0.05,0.5,16.35,15.83,6.19,1.97,2.850368278,9.2,3.302733556,81.97996323,31.1,24731.1283460504,2.69,6.64,7.05,2.84,3.11,2.81,4.2,3,35,303.428744816426,0.0981360005195817,362.062736597396,0,0,1
"2253",195.4642,688.3612928,3.52,10.97,13.09,3.41,0.03,0.36,2.11,4.84,24.01,11.95,7.62,4.08,1.59,0.81,24.97,0.88,8.99,0.21,0.11,0.92,19.35,10.71,3.49,3.37,3.024999049,14.3,8.89396535,79.9824609,27.1,13924.7297241429,2.02,7.68,4.68,4.64,2.53,1.88,6.6,5.3,30,404.786776453238,0.171086715184409,600.460232992953,0,0,1
"2254",11.82644,396.2309262,3.91,9.26,14.13,4.78,0,0.15,1.9,6.23,19.83,10.74,3.14,7.93,0.99,0,27.74,0.44,10.55,0.24,0.62,0.24,7.24,6.95,3.5,2.88,4.071856287,11.2,3.322176285,93.29400197,25,28874.5219856981,2.02,6.31,6.62,3.33,2.4,2.46,3.6,1.8,0,269.84483921745,0.21864406779661,64.5816034689547,0,0,1
"2255",167.5954,381.4603002,3.63,11.53,15.14,2.36,0.01,0.18,1.1,5.08,33.04,12.41,11.87,6.28,1.41,1.22,27.4,0.55,7.84,0.05,0.07,0.48,14.6,13.25,9.31,4.49,3.963582136,8.3,3.695375661,74.65555028,36.4,11764.9814714089,3.8,8.28,6.89,2.55,1.94,2.99,7,1.4,13,286.684740269858,0.149279656687443,317.897636960899,1,0,1
"2256",145.4622,1109.862205,2.72,10.39,11.44,1.74,0.03,0.58,1.48,3.2,29.75,12.95,8.86,3.9,0.98,0.41,19.62,6.72,9.38,0.07,2.09,1.04,21.08,11.45,1.61,1.58,5.159048383,7.6,3.734176891,86.33742451,25.2,3409.89917913519,2.24,7.27,4.5,3.82,2.31,2.26,4.3,11.2,0,158.881670104997,0.20480581167924,7.57077491613001,0,0,1
"2257",689.0596,750.5243113,4.21,12.31,14.7,2.09,0.02,1.28,2.14,3.58,28.45,14.4,11.18,4.49,1.41,0.96,20.02,2.76,7.09,0.04,0.19,0.66,18.91,15.59,7.26,2.29,4.469677133,8.6,6.17089041,85.4772433,22.2,17682.2063184964,4.93,6.09,6.62,3.59,1.72,2.34,4.4,2.8,93,132.383726135214,0.0379013017454272,167.308797547841,1,0,0
"2258",64.62159,600.8363653,3.36,10.48,12.94,2.34,0.06,0.17,1.38,4.32,27.64,11.38,10.86,3.83,0.84,0.94,21.9,1.42,7.44,0.09,0.18,0.76,21.42,11.31,3.91,2.23,5.436684161,14.5,2.278738397,54.39881965,33.2,18870.3770715687,2.8,5.58,6.15,3.38,2.97,2.67,6.6,3.3,7,460.481814870701,0.225156358582349,56.1975343331811,0,0,1
"2259",70.07706,1144.682715,3.33,12.68,14.93,2.65,0,0.2,1.3,4.95,22.53,14.57,8.05,6.12,1.62,0.5,23.46,0.58,10.07,0.1,0.05,1.07,15.17,13.16,4.48,3.39,3.857447945,10.6,4.811042357,59.76580682,40.8,23456.0386389503,1.86,6.56,5.11,3.48,2.69,1.52,7.1,7,27,312.914011734275,0.20480581167924,7.57077491613001,0,0,1
"2260",44.00304,887.9841976,3.46,10.44,12.19,2.78,0.03,0.18,0.98,4.95,26.08,14.38,8.23,4.64,3.48,0.13,24.25,1.02,10.89,0.26,0.17,1.4,14.28,12.85,2.93,2.51,5.978595153,9.3,5.635107457,72.28961721,35.1,25157.6086707348,2.13,6.97,6.1,3.47,2.04,1.96,5.6,4.5,10,616.06957962311,0.169565217391304,263.235826395972,0,0,1
"2261",137.0712,483.1067573,3.05,10.54,12.9,2.56,0.04,0.92,1.06,4.1,29.05,16.18,9.32,4.38,1.56,0.34,24.12,1.29,7.13,0.04,0.27,0.4,20.78,12.64,3.2,1.6,3.604344964,13.2,2.973698832,79.26146073,31.7,25034.3675242505,3.05,7.25,5.14,3.31,2.07,2.63,4.9,6.9,22,323.255957145496,0.132098985223429,130.917108799008,1,0,1
"2262",85.1169,1012.301932,3.92,10.89,13.43,1.91,0.04,0.3,1.77,5.22,27.92,15.64,10.89,3.27,1.27,1.81,22.23,1.19,10.84,0.07,0.28,0.73,17.98,11.57,3.97,2.01,6.182112942,13.8,3.769588933,73.42871627,37.1,10589.9271412505,3.78,4.14,6.09,5.92,3.41,2.96,5.9,4,16,452.563542048234,0.267630057803468,1.38424972972524,0,0,0
"2263",453.5899,545.4993367,3.53,12.21,13.43,2.53,0.02,1.21,2.53,3.47,28,14.45,8.77,3.89,1.01,0.64,23.58,1.47,7.94,0.1,0.5,0.49,23.4,12.99,2.46,2.06,4.674789128,10.4,4.747579568,83.23747058,29.3,11538.4406196725,4.72,7.03,4.46,3.09,1.38,2.81,3.8,5.3,45,196.550499269843,0.0987554736114312,49.0626980395364,0,0,1
"2264",522.9787,524.9066606,3.85,11.95,13.41,2.2,0.03,2.26,3.07,4.78,27.71,15.86,9.32,3.89,1.51,1.47,25.64,1.15,8.86,0.12,0.38,1.26,23.41,12.85,2.66,1.78,4.532956242,11.2,7.60658765,82.77806789,33.5,5905.25340614078,4.48,7.01,4.26,3.69,1.68,2.83,5,2.6,142,180.38153209318,0.0987554736114312,49.0626980395364,1,0,1
"2265",3065.668,183.8186741,3.95,11.86,13.44,2.48,0.04,0.96,2.43,4.88,26.53,15.35,9.58,4.02,1.52,1.24,24.01,2.14,7.36,0.03,0.17,0.51,18.35,20.2,6.52,2.21,3.004936849,10.1,2.445151606,96.50380426,26.9,18004.906068912,4.25,5.7,5.69,3.72,1.48,1.74,6,3.9,100,99.3388584324222,0.0379013017454272,167.308797547841,1,0,0
"2266",36.99472,827.361387,3.67,10.39,15.35,2.79,0,0.08,0.58,6.67,21.73,12.74,7.44,2.94,0,0.97,25.19,0.45,7.17,0.21,0.04,0.13,18.45,8.37,2.28,1.69,3.607313457,10.5,2.860153652,81.59393977,26.5,8238.00637164474,1.96,6.16,5.29,3.14,2.7,3.12,3.8,1.3,0,357.739886325644,0.199074074074074,2.12906951678106,0,0,0
"2267",345.3604,799.0841286,3.88,11.19,12.89,2.5,0.02,1.07,2.96,4.93,26.38,13.95,10.41,4.28,1.51,0.96,24.59,0.91,10.77,0.08,0.31,0.48,21.91,11.05,1.73,1.46,3.668603883,9.5,8.667992143,88.35781955,34,15774.5384775515,3.6,3.33,4.79,5.14,3.64,3.24,5.9,4.7,88,391.505516668644,0.10317356667102,587.927880846616,0,0,1
"2268",167.3827,790.3386734,3.56,11.69,13.98,2.91,0.26,0.32,2.56,5.02,26.28,12.62,8.93,4.73,1.87,0.37,23.2,0.54,8.09,0.13,0.03,0.41,17.04,13.48,5.82,3.43,3.633019085,14,7.866943201,58.2258466,39.7,27465.6074284014,2.18,6.5,4.68,4.33,1.77,2.56,7.3,3.7,15,339.588780419883,0.191145734372031,10.7830848766803,0,0,1
"2269",17.20458,427.2698839,3.29,16.95,9.54,1.89,0,1.84,2.88,1.96,33.48,10.43,7.39,0.43,3.04,0,19.38,0.4,4.99,0,0,1.78,11.16,12.83,6.77,4.75,4.347826087,8.3,0.525992126,90.92794194,34.3,31907.2380649115,2.93,5.48,5.95,3.38,2.77,3.16,6.3,55.7,0,234.579826134952,0.225156358582349,56.1975343331811,0,0,1
"2270",199.1018,772.2231794,4.01,12.1,13.51,2.7,0.01,0.45,1.84,4.63,27.54,16,10.34,4.89,2.78,1.02,23.75,0.83,10.1,0.09,0.24,0.72,22.05,13.79,4.44,2.9,5.759959401,12.7,4.961615573,69.07390822,35,25874.5914479674,4.47,6.95,4.94,2.61,1,1.63,5.3,1.4,24,194.159727015294,0.186489399928135,6.55645030866311,1,0,1
